department,seniority,work_mode,tenure_months,salary_market_ratio,engagement_score,overtime_hours_month,manager_changes_24m,absences_last_12m,performance_score,years_since_promotion,attrition
engineering,junior,hybrid,15,0.9356577726253532,0.9484406505027373,12.574048547905024,2,7,3.4674583302400714,0.0,0
engineering,mid,hybrid,3,1.2083002643518361,0.4924670001912799,32.322735396146236,3,6,5.0,0.0,0
sales,lead,hybrid,32,0.7546598946542742,0.722725001472833,0.0,0,2,3.9032655739964817,2.742504440324314,0
operations,mid,onsite,97,0.9294285746156384,0.6962009522334398,18.79643637924323,2,4,3.9611197200361654,6.3956462085997465,1
sales,junior,remote,40,1.249951068815279,0.66946552381397,28.109334306323756,0,2,3.236629123949814,1.071423079707305,0
sales,senior,remote,101,0.9283939239912998,0.43879186312299256,13.555195882903671,0,2,3.351983672626939,5.9983876308138555,0
operations,mid,remote,18,1.3170220667606791,0.27226134723304124,31.35200287758909,0,6,4.225964942341252,0.0,0
finance,mid,remote,111,1.0678407259162308,0.4595242186807255,8.061702629346668,0,3,4.3497600843558315,9.752700607013344,0
operations,mid,hybrid,37,1.1458888862948349,0.8252476874488679,27.013460344517593,1,11,3.6131380065438776,0.04582547155987804,0
engineering,senior,onsite,84,1.1502342235182306,0.37067562748716515,24.889434993822007,1,7,3.8454451206954614,5.633826486973497,0
engineering,mid,hybrid,19,0.9502403690372055,0.48394380599839915,13.707205891197045,0,6,3.287988745487127,0.0,0
engineering,mid,hybrid,155,0.8767682503106635,0.7436093307599134,0.6151626012876423,1,8,3.5759947503963856,10.049838684183973,0
engineering,mid,hybrid,61,0.932683952017938,0.4545150650264604,4.98443067565818,1,7,3.469777746429934,4.170750066637507,0
engineering,junior,hybrid,97,0.801960124502956,0.5513903620504854,0.0,0,6,3.4315970395022988,6.719885082152381,0
engineering,senior,onsite,78,0.9401055675155309,0.6763643032140185,19.34734933861716,1,5,4.20145732883256,3.9997955890183254,0
operations,junior,hybrid,95,0.9493390926132558,0.7165285478260317,18.268704582578458,0,5,3.359943467404695,6.803446323449331,0
finance,mid,hybrid,73,1.2033852492978805,0.4505548103643052,14.712957067583476,1,5,2.89674042037554,3.862703037843828,0
finance,mid,onsite,12,1.0389913566091216,0.6881885833162354,12.895575380949808,0,5,3.1844857607798933,0.46937164860596514,0
sales,mid,hybrid,132,1.3043926336680307,0.7397709505727404,26.218325721078845,0,4,3.1709726658426325,7.724824147043351,0
engineering,mid,remote,103,0.6260683853534077,0.40535989519358945,16.68018351148641,1,2,3.752773750280609,5.8574612813878595,1
sales,mid,hybrid,41,0.7674434449955085,0.7029685952111657,9.008193585158947,1,8,2.9535115457285257,2.51221149078764,0
engineering,mid,hybrid,14,0.896698200850195,0.5166833540510662,15.325054328421094,0,3,4.300328767479878,0.0,0
engineering,junior,hybrid,142,1.1738741696021306,0.6847830361372153,32.4275459908878,1,6,3.1845349209774625,9.506222574705259,0
sales,senior,onsite,53,0.9335634199574979,0.8046158006014289,19.59950200857438,1,5,4.6553266056884,3.741153722171761,0
operations,lead,hybrid,145,0.7298259746523122,0.624748195876533,10.49073607070732,0,6,3.4208157430033483,9.439585104893835,0
engineering,mid,hybrid,122,0.9132313345776555,0.8426830831958112,13.5997480087641,1,5,3.822657364337151,7.49166555721377,0
finance,mid,onsite,153,0.7703602613367628,0.8181627968480703,18.170408607131154,2,6,4.194967560762384,12.832877366543975,0
sales,junior,hybrid,105,0.7409561347775292,0.8415660190518988,10.210225673934328,0,7,4.378877335712062,9.848203147255353,0
sales,junior,hybrid,29,1.249824172648085,0.7406219879702665,9.414099186898646,0,8,3.901670763699125,1.0846051001797654,0
engineering,mid,remote,6,0.8972586699979022,0.8801533780878812,13.898102265769552,0,2,5.0,0.0,0
sales,lead,hybrid,40,0.975972929420377,0.7370190607060491,27.671811036637543,0,4,3.402760097706501,0.7540577824791517,0
engineering,senior,hybrid,70,0.936056547924787,0.3265479267313415,21.1187886184748,0,7,2.192742871019572,4.815937262203718,0
finance,mid,remote,100,0.9122756563087328,0.5015858686480515,10.314240246851828,1,4,3.372236977462753,7.239197570937967,0
sales,lead,hybrid,143,0.8239008451568549,0.617748586679809,21.82111634553213,0,5,4.0358058352876585,7.92426192667523,0
sales,mid,remote,23,0.9034048093742529,0.6425553901234224,14.077160706563186,0,5,3.7639034307937,0.0,0
operations,mid,remote,101,1.000585321778622,0.731547751849173,17.101295128905114,1,6,2.5854357607804643,8.426369723123655,0
engineering,mid,hybrid,14,1.162795296809593,0.4986096249679945,16.282614393071064,4,3,3.1296025296083103,0.0,1
operations,junior,remote,77,1.0921153454831112,1.0,0.0,0,2,2.7522574849930845,2.7138652381360897,0
engineering,senior,hybrid,12,0.7671399653817375,0.639508338104337,0.0,1,6,2.8687381819414193,0.0,0
hr,mid,hybrid,60,1.0982798627354906,0.6584624407884325,16.039592787275826,0,9,3.3252220421883796,3.6460902079890114,0
sales,mid,hybrid,97,1.0213157017291052,0.5258501785731251,6.3242485894671345,2,3,3.7733324365699943,8.527920729485482,0
engineering,mid,remote,118,0.8562918499079756,0.45932464796401296,0.0,0,7,2.8169045437881213,9.621263058923152,0
operations,senior,hybrid,128,0.9773145644279853,0.6347393658862345,6.601916100492849,1,7,2.892478030061457,8.974856468636267,0
hr,mid,remote,84,1.0358430775474847,0.6655101448378976,22.32178275825135,1,5,3.9685990494644208,5.739830922168199,0
engineering,mid,hybrid,42,0.9570579421734313,0.6426191807009305,17.22043118141323,0,3,2.7148746737406535,2.086381666140113,0
operations,junior,hybrid,146,1.022036500123508,0.9910311886074908,20.94585082537923,0,2,2.678838126428479,9.911930200914398,0
sales,senior,hybrid,149,0.8205573474614298,0.6347381297244338,18.07786001929067,1,3,5.0,8.459891899614588,0
sales,mid,hybrid,154,1.248924806636977,0.6428141451124595,5.730512131413706,1,4,2.9785758075994355,11.715192115456196,0
sales,mid,onsite,126,0.6606072906532662,0.8230590956955077,20.988903577470136,0,4,1.9396759667262322,9.379750096298256,0
operations,senior,remote,124,1.0366776834992213,0.6257868342141598,19.27165698789542,0,5,2.408115792800295,8.667325577652552,0
engineering,junior,onsite,13,1.0050145194515483,0.7678678137461735,12.942650174596885,0,3,1.8055192299549012,0.0,0
operations,mid,onsite,92,1.046441509017757,0.4041910523313277,14.529561697207642,1,2,4.719608901865489,3.8069108658642565,0
sales,mid,hybrid,65,0.8437444472527607,0.40577109578013576,21.1321927101607,1,3,3.342167677613446,3.826099914437437,0
hr,mid,remote,42,1.1253795542499583,0.6844117128911174,7.254956158595397,1,5,2.56719763970187,0.5811837606681229,0
hr,mid,remote,11,0.9338028977482531,0.6136764828856299,23.790946684838676,0,8,3.8489020726144356,0.0,0
sales,mid,onsite,34,0.7720677591395098,0.49819504368738954,19.08584568183539,0,5,4.76982284634229,0.0,0
sales,junior,remote,146,0.7857784417586066,0.6843703468049965,14.02032107035039,0,3,3.2631483669747077,10.558204484461447,0
sales,junior,onsite,145,0.9687057603256382,0.7018200188349958,27.781127641050173,0,4,4.706402040267874,10.816821815425547,0
hr,junior,hybrid,119,0.7105217714807763,0.5180206245656969,2.3510158851468796,0,7,3.1310288915292412,9.23753540503383,0
sales,lead,hybrid,17,1.2200758975163633,0.5562408351191477,9.858337048684426,1,7,2.458714605398254,0.0,1
engineering,mid,hybrid,110,1.1073381920813954,0.7033233098885783,7.859742809585661,3,3,4.847953465402164,9.232852664251705,0
engineering,mid,remote,21,1.2240266481276496,0.4557843097360742,17.222819417668983,0,4,2.8230042767761696,0.0,0
hr,mid,hybrid,109,1.2082135233663351,0.5391934265116638,24.641717585907603,1,4,2.947652727183034,7.911091034905764,0
engineering,senior,onsite,6,0.897214030279761,0.7667870281117333,5.152802548757616,1,3,4.231262790108098,0.0,0
engineering,junior,remote,46,0.8196005806024734,0.6552327940015306,43.74948260513893,0,9,3.4283938893144263,1.679351088159676,0
finance,mid,onsite,20,0.6,0.5645594312088241,8.035193329803887,0,7,3.3117292705821817,1.2782527604067067,0
sales,mid,onsite,149,0.8890648812660551,0.479386136203589,17.246151254674555,0,3,3.196388294048525,9.38762573892401,1
hr,mid,remote,91,1.2148479283753928,0.4573577296455204,14.02417672258328,2,1,2.8671052034371702,5.186875550806686,1
sales,senior,hybrid,147,0.8258224013754193,0.6336489037059064,14.4154086219471,0,3,3.544721886211412,10.749661318263415,0
engineering,senior,remote,4,0.9185118507704366,1.0,6.868296640219713,1,3,3.789926557514779,0.0,0
finance,senior,hybrid,118,0.8668144626375675,0.7731573284815795,23.607918270730686,0,6,3.2213958526523356,8.103335196284675,0
operations,junior,onsite,77,1.0062492730411572,0.3934271514210495,6.314708708181751,0,3,3.853265773318468,4.603123698470854,0
operations,junior,onsite,75,1.1429127026321466,0.8014432334797913,0.0,1,5,3.7297911517971567,5.222631042023238,0
engineering,junior,onsite,139,0.7191184073728225,0.508222678420478,3.9020231099529563,0,4,3.709881443196458,9.607947815731851,0
engineering,senior,remote,8,0.747833602755411,0.6590285246786737,27.00784057372178,0,4,3.172711708559735,0.0,0
engineering,senior,hybrid,151,1.1729930058911533,0.5422278791032469,25.254231690289483,1,5,3.102838677205588,11.742231650379248,0
engineering,senior,remote,5,1.0599600311677715,1.0,0.0,2,4,3.69643289330086,0.0,0
engineering,mid,onsite,58,0.9110929157977311,0.4331784176570174,21.323566384885197,0,6,2.4403156611926096,5.315107578695239,0
engineering,senior,remote,22,1.2060624142889615,0.7227224512270922,0.0,0,4,5.0,0.0,0
engineering,mid,remote,84,0.7452456670415143,0.5229352391497499,13.754949336678864,2,4,1.3879661682815987,6.637563511520267,0
engineering,senior,remote,95,1.0896820236786549,0.8077656158753175,3.1302359633299828,3,8,2.951299038161266,8.154683046792968,0
engineering,mid,remote,103,0.9397642836704001,0.7186907640125746,22.017033825544598,2,5,3.811312030017925,7.353032898447538,1
sales,junior,remote,127,1.0409815754019338,0.9109105292304049,18.9919481298732,2,3,3.9839422910823594,8.476151819478028,0
hr,junior,remote,120,0.6,0.8036235589311687,22.81621332036383,1,6,2.7242677204732466,8.520966091593802,0
operations,lead,onsite,151,0.9108944960158476,0.5212932262252978,11.342841700206911,0,3,2.8797924127786136,9.770864561141838,0
sales,mid,hybrid,72,1.0605195074054556,1.0,12.278039543223137,0,6,3.4399207952748423,4.447482222209019,0
operations,mid,remote,28,0.9405004672407756,0.7710852267302145,0.5067878992015833,3,2,2.3135072216198287,0.7319110729664431,0
hr,mid,onsite,25,1.1382946659201276,0.5498676102342976,4.725638609931255,1,7,2.4381796224648316,0.39777379696336435,0
sales,mid,hybrid,44,1.133270751071118,0.701108078569244,22.536800913649923,3,6,4.101309256590391,0.0,0
sales,lead,hybrid,96,0.8062154562169112,0.7861667253538586,17.305384674238226,1,3,4.053686162838297,6.63994070745643,0
sales,junior,hybrid,9,1.073598897700052,0.7785588957870476,14.939014957045085,1,3,3.4093466240077404,0.0,0
sales,junior,hybrid,152,0.8011006014157639,0.7592056195233557,25.359023841486245,0,1,4.015849800751906,8.419369520594882,0
operations,senior,hybrid,158,0.9581023161732134,0.8532964307842743,2.298720330533038,1,3,3.474598051925405,12.720988650311313,0
finance,mid,remote,27,1.0484192373961432,0.8336342019205263,20.48133108909881,1,8,2.7807785028812555,0.0,0
sales,junior,hybrid,125,0.8247075603109126,0.49048676675278036,3.3875904287483634,0,7,2.473230493283115,9.28338730602876,0
operations,junior,hybrid,95,1.0680389278346574,1.0,27.30086483521419,0,3,3.8996372294816415,5.865622855692229,0
sales,junior,hybrid,77,0.8741966380772145,1.0,18.900267554962124,0,3,2.8603619774131848,6.46184071508618,0
operations,mid,hybrid,117,0.8628953708881477,0.8201929790479742,22.680512246286508,0,2,4.047180627282739,7.975552666955693,0
operations,junior,hybrid,92,1.0559976475309574,0.6677393435101241,7.6851791260157185,1,1,3.1555847612049055,2.440083929200749,0
engineering,junior,hybrid,52,0.8246040584474872,0.6711771765422779,33.638884027440966,0,8,4.439399814699893,3.3854252717680686,0
sales,senior,remote,90,0.8169746795955357,0.5952471210410714,31.987021019616922,2,3,2.6347682822218728,4.698454685684949,1
operations,senior,remote,22,1.1061734060045123,0.6211231550077015,17.873411184563086,1,3,2.4887656999772094,0.0,0
finance,senior,hybrid,41,0.96628357278874,0.22264311702039188,24.57735541784915,0,6,3.5648677462494054,2.138345111881089,0
engineering,mid,remote,155,0.7318820757045057,0.9660526905825828,11.283018871479229,0,5,3.1214884823600646,9.540660519862406,0
sales,mid,hybrid,30,1.0783462067582315,0.8954907283257647,2.583668909665007,0,2,3.518111833373158,1.1328940214277765,0
sales,lead,remote,96,0.8890098151634832,0.3246626415135185,21.16211465808002,1,5,3.341536120881002,6.126345480240842,0
engineering,senior,hybrid,48,0.7395479990657802,0.8379975829738889,5.726209208000332,1,2,2.987708246160222,1.7949340358241077,0
operations,mid,hybrid,74,0.6,0.6584570784236139,25.791981297658214,0,4,3.185203749836346,2.7828455376322068,1
hr,mid,onsite,40,1.0855121445548612,0.6201907721368662,23.430723245481847,0,6,1.6483045690072422,1.8806111781395773,0
operations,mid,hybrid,91,0.8210122900832643,0.7585683017128153,16.117003854840373,1,2,4.591967292639827,2.9497937241293553,0
finance,mid,hybrid,89,0.7634232843052248,0.31144256213257665,15.61366294433027,1,5,2.8867454543921798,7.648236624806884,0
hr,mid,onsite,99,1.0459104245578987,0.657750163562441,22.903596351946593,0,1,3.7484390905810385,7.050550233820786,0
engineering,junior,hybrid,50,1.070868739446328,0.6758962353596734,16.471076207866982,2,2,1.735772891791678,0.7631555468167002,0
engineering,lead,hybrid,93,0.8319345502108055,0.6760897929132369,10.359844454307021,0,4,2.690261959054195,6.513634160485176,0
engineering,mid,remote,116,1.0868960989408967,0.38650212032554465,0.3694349840606461,3,4,3.599904141810562,7.5417462540929305,0
engineering,mid,hybrid,115,1.2582339381669692,0.749383192875134,22.630097564755342,2,6,4.84507379833225,8.821085870372537,0
finance,junior,hybrid,91,1.1519994906456645,0.8719629992124173,17.297951003370713,1,3,3.753181690239083,7.370123286064109,0
operations,senior,hybrid,48,1.1286585642795433,0.7414662928173208,38.80094069244965,0,3,3.839240564066286,2.702909730904917,0
finance,senior,onsite,85,0.9971193683198795,0.6141624177643451,13.136799591511819,1,4,3.0010453251215665,4.259657053700343,0
engineering,junior,onsite,86,0.8834422691706616,1.0,16.71832447775636,0,6,3.382529866810944,5.974489095615506,0
engineering,mid,onsite,152,0.9416170920654866,0.47508504288161285,16.92953201461157,2,2,3.2341744411512305,10.858150419008583,0
engineering,mid,hybrid,60,1.0161112405494144,0.8146902600941507,19.856807222135036,0,6,3.637874795588947,3.6856598741623605,0
sales,senior,onsite,52,0.761373206201765,0.7086547411361381,5.298089662448025,0,2,4.384275102983319,1.5998035410704299,0
sales,junior,onsite,120,0.834592713859031,1.0,13.305062724995196,0,3,3.111090938210558,10.00676450308814,0
engineering,senior,remote,102,0.7358374785526123,0.7373499631829418,21.44893476990555,1,7,3.4123045466379778,6.718785130825062,0
sales,mid,hybrid,68,0.9852779933437119,0.7802310489990126,11.005129144225176,1,3,3.076462308784919,4.1692272738175085,0
finance,junior,remote,1,0.9624580883593304,0.7611433963128518,21.111698694076026,3,3,3.1838291178561877,0.0,0
sales,junior,hybrid,113,0.852093700179708,0.4483354942284527,14.870443711763718,2,2,4.298636034859307,6.040765321924285,0
sales,junior,hybrid,118,1.073074880806961,0.48622390932522597,17.61683960799435,0,3,3.7499131043129377,9.999140268769382,0
operations,mid,hybrid,148,0.7933099451107537,0.6048664246738641,24.36022772224529,1,3,3.6464483397447047,9.982342855056487,0
sales,mid,remote,80,0.846524788973414,0.8514765634958407,11.953799644536817,1,5,3.2909286169597696,4.205850546522926,0
finance,senior,remote,82,1.067078972736876,0.7066193477382567,0.9333391032207603,0,3,2.7013360746132737,5.3894830808389935,0
operations,junior,remote,34,1.0893223670189207,0.6186530226620218,11.602940626751217,1,7,3.9491634592794336,0.0,0
sales,lead,hybrid,74,0.8306410695936735,0.9344399602230669,6.5700033702115315,0,1,4.063615648689539,3.733633086313401,0
operations,junior,onsite,1,0.984806390711486,0.2635140478375788,0.0,2,5,4.097712454202105,0.0,0
operations,mid,onsite,80,0.8331789138831452,0.40083597396779214,13.03986535544686,0,2,3.380744942259788,4.013727332251586,0
operations,senior,hybrid,113,0.9203990699634044,0.16068004098738986,15.791275931445286,2,0,2.770849814310018,8.06741331810926,0
hr,senior,remote,125,0.9715756091227344,0.9016621009820128,23.18685208527783,0,3,3.905811826217748,8.987576589473381,0
operations,mid,onsite,106,1.0340549298223902,0.6406547710853908,3.7462058936961027,1,4,4.257433750489684,5.565943267110425,0
operations,senior,remote,129,0.9976338520239664,0.8532583557385585,14.796734220696608,3,4,4.064905306482724,8.183927758996173,1
engineering,junior,onsite,106,0.9909743510810364,0.638148333393525,24.152821988453827,0,4,2.7693746860737236,5.628899265397856,0
operations,junior,hybrid,124,0.7882252494339491,0.8646367337053922,8.82817516958176,1,6,3.695045963615215,11.39826774874821,0
finance,mid,hybrid,70,1.0082414958961246,0.6346495367651867,18.825995833522917,0,3,1.8373192179293112,3.487346254028062,0
operations,junior,remote,96,1.032659802679445,0.7419822850195773,28.379462075176566,0,2,4.465727486745262,4.255820905322404,0
operations,mid,remote,102,1.05334017951307,0.7127026981622537,0.0,1,4,3.530801856157744,7.922192974420392,0
engineering,junior,hybrid,92,0.8420719730793669,0.7275414579775934,16.453888889282748,0,2,3.5538351447034304,5.5359157820271925,0
operations,senior,hybrid,91,1.087337842487541,0.9969474440415681,24.46600890226028,0,4,4.633504670910061,5.925965032174474,0
finance,senior,onsite,125,0.7524147707334762,0.3351150973518659,10.84358443534474,1,8,2.9254664799651104,7.625473287572261,0
sales,senior,hybrid,38,0.8853772768933926,0.6463233288254555,26.480839740991588,2,7,3.49260690237792,1.8918751734458477,0
sales,senior,hybrid,51,0.9086721376558753,0.6995974428356059,19.707996063160284,2,6,2.710014103790522,1.3662218765999516,1
engineering,junior,remote,83,0.7606386406245051,0.6696574028060632,29.924214486015707,0,5,2.202227328147739,5.331851050892192,0
engineering,junior,hybrid,103,0.9063933482742793,0.5804229558893221,19.24218342396697,2,3,3.6230663096903526,3.3895824068904705,1
operations,mid,remote,82,0.9832221371517201,0.5530567431179579,30.67284832075954,3,4,3.586414929361263,4.463296197641773,0
sales,mid,hybrid,32,0.6761341727249996,0.9660029310821826,16.700000257687304,1,4,1.7010904337334198,0.0,0
engineering,mid,hybrid,131,0.8907967424343731,0.6458557822898068,1.6898392936564894,0,5,3.983400840652462,8.203273984755974,0
operations,mid,onsite,87,0.6877398601605014,1.0,8.320996578017526,0,3,3.3662988039902744,5.769440149324348,0
operations,mid,hybrid,69,1.2562308176475416,0.7656549972749698,23.16527118641761,0,3,4.0018275376704695,3.763705930127643,0
operations,junior,remote,140,0.9818736825400975,0.602068886844863,22.988206735741972,2,5,3.588082002246832,9.264811577062737,1
operations,mid,onsite,70,0.9688743925746511,0.7705357680929269,11.204586952594024,0,7,4.236583942172586,6.650842431035269,0
operations,mid,hybrid,26,0.9848110117488711,0.6817865740875426,30.238707335534727,3,7,4.328290445216646,0.0,0
hr,mid,hybrid,157,1.0406780945901248,0.928399853387878,10.814291259013126,0,5,3.559413126611489,10.943521632788261,0
operations,lead,hybrid,61,1.0967232274751793,0.42645553612190373,18.15779292677259,3,3,4.138288427811559,2.491612140656974,0
engineering,mid,onsite,143,0.7154669106778004,0.29976280331708416,17.90854925124817,0,6,4.105899127359664,9.237754351981241,0
operations,senior,remote,83,1.1465266396140135,0.7321962020966662,2.0257682612403576,0,6,2.4545848131198444,6.533298820884894,0
sales,senior,hybrid,39,1.1368737941025882,0.8271391796121881,13.005572694209336,0,1,2.6937745808626814,1.2090883957704435,0
engineering,junior,onsite,60,0.9400480083713687,0.7171810899235861,35.4229661846007,1,3,2.5918512456276632,3.055948977643903,0
engineering,mid,remote,145,0.9321906963975201,0.7944950357938183,5.699597995232324,1,6,3.931066667087153,11.642148607639077,0
hr,mid,onsite,151,0.6,0.7650873725440505,19.626418195557385,0,6,2.834077808988687,8.907118247237799,0
operations,mid,hybrid,22,0.7634013256697617,0.36391996093406587,3.6105569363497247,1,0,1.7741217717337436,0.0,0
sales,junior,remote,157,1.0278273914394735,0.7162479407613035,5.605797423751494,2,6,2.592918092193123,11.614732447911688,0
operations,senior,remote,136,1.1300926199464838,0.9233561327142863,1.27141036604753,0,7,3.0939381383120432,8.78872257092349,0
sales,lead,onsite,103,1.0593255383175195,0.6943533909622629,22.469638764469597,2,1,3.767721036825066,6.724686494214746,0
operations,junior,hybrid,30,0.9386427401332565,0.398008361009037,6.157511522338136,0,6,4.434220917920652,1.0055626365998824,0
hr,junior,hybrid,94,1.2388809050852667,0.5932285763810303,25.407447310985898,0,2,4.161904144350685,6.444304314854366,1
operations,junior,remote,68,1.1007763334550709,0.7713513459426458,9.21811883503941,1,8,3.5425020118277506,5.257042978093369,0
operations,senior,remote,20,0.8909260371882641,1.0,15.151993348573159,0,4,2.7384586902902335,0.0,0
engineering,mid,remote,157,1.277316597793012,0.2687307837645452,17.702427442719994,0,5,1.7964651440777326,11.928905178620122,0
engineering,junior,hybrid,96,0.7855749147940099,0.732246423820429,0.0,1,7,3.0103752432878794,5.363078051159019,0
hr,senior,remote,16,0.7292239669193815,0.4735584886739763,15.832843252340664,0,2,3.170858236978812,0.0,0
operations,mid,remote,55,0.8868341919314116,0.7615454192677502,17.14908005768197,1,5,3.480034399786897,4.086744727858509,0
engineering,mid,remote,134,0.8362039732969122,0.7775662517957085,24.26015288574741,0,6,4.115854225156949,10.086685614664221,0
engineering,mid,hybrid,71,0.8952602578269652,0.6133705566741208,5.364469495401449,0,3,3.937065022073531,3.5903590784614354,0
sales,mid,hybrid,79,1.0697136044601674,0.7863198404582602,6.646803372801686,0,7,3.474764442876252,5.1040155018716,0
sales,mid,hybrid,23,0.9449030642592982,0.887979143296843,19.93593166204963,0,4,3.081197855535619,1.1344347415226559,0
sales,mid,hybrid,18,0.9487554848570322,0.627085658915289,26.711527776947776,0,4,2.1816477853926424,0.0,1
engineering,mid,onsite,156,0.9588222224313356,0.3925679465670034,8.6674774460528,0,10,2.7595855316618114,12.742372777817529,0
finance,senior,hybrid,152,0.603151176053782,0.945114564215548,2.8831670973237538,2,1,2.6281566403976964,9.215611969260564,0
engineering,mid,onsite,16,0.7227109238122899,0.8257389718081954,11.149446807636227,1,7,5.0,0.0,0
sales,senior,hybrid,88,0.8922033101855867,0.7727512863291285,4.8800929313060974,1,3,4.99588311661166,4.384938466343225,0
sales,mid,remote,109,0.8235606797978393,0.5218066701762496,17.580029894177994,0,4,2.392944101898088,6.280277888922638,0
engineering,senior,onsite,141,0.9152318769280823,0.8570871748588226,4.28148701050664,0,6,3.714219567015434,10.789583784939994,0
hr,mid,hybrid,89,1.1606192569412135,1.0,22.756142399029496,0,7,2.3192183618851048,6.1929730483088665,0
engineering,senior,hybrid,139,0.9388325753910204,0.6357379339502488,15.913550239832787,0,3,3.578914541396618,7.388263086255206,0
operations,mid,remote,20,0.7516747673415521,0.6788985399581025,23.036899474484482,0,3,3.0075209569395547,0.0,0
hr,junior,hybrid,3,0.8310350319102989,0.4469618692607258,0.0,1,5,3.286475455237054,0.0,1
sales,junior,onsite,74,1.206586386348838,0.5160915996898213,0.0,0,4,4.241183569154361,4.957377810679025,0
operations,junior,remote,43,1.1798740957188523,0.4450861227234067,25.634053620326437,1,8,3.6979482154789993,2.7530483567604573,0
finance,lead,remote,121,1.0393816153473323,0.6861645059793101,7.524311170593121,0,4,4.095942561696743,9.58253681753593,0
engineering,lead,remote,54,0.7156275393957005,0.5918442094550282,0.8025552329908863,1,4,3.802065029896332,3.4369073330793345,0
sales,senior,hybrid,65,0.9960207402656224,0.7345600513325335,12.17571434102708,1,6,2.8141078395501453,3.840446636154324,1
finance,junior,onsite,86,1.0075545648726052,0.48161983251849666,16.181111724176493,0,9,2.3511038661830956,5.06642300402407,0
finance,senior,hybrid,153,0.953831031258536,0.6264886900468377,12.577869325185013,3,9,3.160401136070041,9.405259457178342,0
engineering,senior,onsite,12,0.8644983416585961,0.46929275499157663,18.2121273184353,2,8,3.1589100730044026,0.0,0
engineering,mid,hybrid,88,0.8956053434195383,0.6975143155395599,16.992501674449855,3,6,2.981815131317174,3.6247120481331305,0
sales,mid,hybrid,62,0.8540427639219391,0.33353514001069995,16.52136209086389,5,5,2.8363895758452107,4.778735452944995,1
hr,mid,remote,6,0.7782389062461463,0.6903156615309579,26.135338893600643,2,3,3.4532560726153614,0.0,0
engineering,junior,remote,130,1.1548981753202365,0.6042539442426991,13.872377060487736,1,5,4.457006112119386,10.074365133345282,0
sales,mid,hybrid,146,1.0823470692544543,0.6961928177844979,13.607777727278336,1,10,1.720022338351775,8.940960857404509,0
operations,senior,remote,28,0.9072605836125034,0.3295466653484165,21.225303405214614,1,4,2.405740714447688,0.0,0
finance,junior,remote,121,1.0028267462551654,0.7909431347871002,18.973937369358087,1,2,3.609089100654215,8.7467115903405,0
hr,mid,onsite,112,1.0084551335585803,0.6002514214812853,5.874275816610858,1,5,1.9140713278906571,7.532855667494447,0
engineering,mid,hybrid,113,1.3014325337114092,0.7034225430723718,13.170976276231135,2,4,2.2453186046346074,7.211547034741351,0
sales,senior,remote,74,1.0808853021373557,0.28598514778455764,17.944061885115747,1,6,5.0,3.5619738846282467,0
finance,lead,hybrid,51,1.0752154428092155,0.411453344753213,8.718546737882102,2,2,3.849876905212133,0.8125953833239312,0
finance,senior,hybrid,12,0.9556971519604002,0.5819691677776518,9.147420896049436,0,6,5.0,0.0,0
engineering,mid,onsite,6,0.8848364062384736,0.9351000277020286,1.4768735130606132,1,8,2.0336111733507973,0.0,0
operations,mid,hybrid,29,1.1574065378992422,0.7654542696860189,0.0,1,5,5.0,0.0,0
engineering,mid,remote,84,1.0478408176349276,0.6859750082780873,10.633292224564398,2,2,2.3508062375064345,5.300275608556518,0
engineering,mid,remote,23,0.82556870689184,0.4751383668102798,15.145572180235025,1,2,4.1162356385590355,0.0,0
sales,junior,remote,110,1.0180799831509757,0.43874701008025235,4.141272315786511,1,7,1.658651589449565,7.4381803002524505,0
sales,mid,hybrid,99,1.0756079132631218,0.715331038193093,26.400849304559877,0,7,3.6324098764697803,4.867538012972307,0
sales,senior,hybrid,55,0.6356253565560708,0.8001378596374853,4.57969843043261,1,3,3.688754603898333,1.098118409146747,0
hr,mid,hybrid,14,0.8116419811122999,0.7017948202934016,22.212775015574813,0,7,3.0412747914072242,0.0,0
sales,senior,hybrid,83,1.004414723905986,1.0,17.768030345441527,1,3,2.286054993747347,2.471785165118022,0
sales,mid,hybrid,131,0.6613308044256866,0.5235076553527618,33.58701852851647,0,3,3.1754962095433528,8.722334866432794,0
engineering,mid,remote,63,0.6850803251172058,0.6958739881549895,18.858553904813782,0,3,3.591940711947497,2.7947013329271395,0
sales,junior,remote,129,0.9094307389408608,0.3213650551794196,0.9835154229700911,0,5,2.4790094549179758,7.0749120879088,0
sales,junior,hybrid,46,1.0237316388642412,0.7022091041334464,23.48929945174956,0,6,3.2346404214569393,0.0,0
operations,mid,hybrid,13,1.0306675560351677,0.9538746426710594,29.278236514682575,0,6,3.349196265211265,0.0,0
engineering,mid,onsite,104,1.187359932903719,0.45169822347762717,0.0,0,5,3.7614762613781543,6.322953409724919,0
operations,junior,remote,142,0.9623395831834248,0.8284263083924119,19.75216017004161,1,6,2.1260436790293835,10.339049361463932,0
finance,junior,hybrid,141,0.8941020719809217,0.9482079492731,21.742833632729297,3,1,2.9240495530967068,9.422458018258723,0
sales,junior,remote,153,0.7538960620767127,0.5220574450337038,12.084546379575821,0,3,3.5408735215115295,10.082802975710731,0
finance,senior,hybrid,18,0.8923058575359446,0.7533879388156027,0.0,1,6,3.0819716201070992,0.0,0
