date,channel,sku,unit_price,is_promo,is_holiday,avg_temp_c,rainfall_mm,demand_units
2025-08-15,marketplace,SKU_07,84.13,0,0,14.38,3.7,129.0
2025-08-16,marketplace,SKU_07,84.13,0,0,14.65,3.07,106.0
2025-08-17,marketplace,SKU_07,84.13,0,0,19.47,1.4,112.0
2025-08-18,marketplace,SKU_07,84.13,1,0,17.68,2.2,174.0
2025-08-19,marketplace,SKU_07,84.13,0,0,19.06,2.43,150.0
2025-08-20,marketplace,SKU_07,84.13,0,0,15.96,2.26,167.0
2025-08-21,marketplace,SKU_07,84.13,0,0,18.71,3.73,146.0
2025-08-22,marketplace,SKU_07,84.13,0,0,19.33,3.76,126.0
2025-08-23,marketplace,SKU_07,84.13,0,0,18.44,2.71,119.0
2025-08-24,marketplace,SKU_07,84.13,0,0,19.28,2.84,115.0
2025-08-25,marketplace,SKU_07,84.13,0,0,16.13,1.59,138.0
2025-08-26,marketplace,SKU_07,84.13,0,0,14.91,0.0,156.0
2025-08-27,marketplace,SKU_07,84.13,0,0,19.49,0.0,160.0
2025-08-28,marketplace,SKU_07,84.13,0,0,16.46,3.14,152.0
2025-08-29,marketplace,SKU_07,84.13,0,0,12.09,7.25,122.0
2025-08-30,marketplace,SKU_07,84.13,0,0,18.34,5.71,116.0
2025-08-31,marketplace,SKU_07,84.13,0,0,16.67,2.46,124.0
2025-09-01,marketplace,SKU_07,83.9,0,0,17.83,4.39,127.0
2025-09-02,marketplace,SKU_07,83.9,0,0,15.11,0.0,159.0
2025-09-03,marketplace,SKU_07,83.9,0,0,16.64,2.74,163.0
2025-09-04,marketplace,SKU_07,83.9,0,0,15.95,1.16,151.0
2025-09-05,marketplace,SKU_07,83.9,0,0,15.81,4.02,123.0
2025-09-06,marketplace,SKU_07,83.9,0,0,17.14,0.68,117.0
2025-09-07,marketplace,SKU_07,83.9,0,1,16.2,2.93,133.0
2025-09-08,marketplace,SKU_07,83.9,0,0,19.91,2.09,145.0
2025-09-09,marketplace,SKU_07,83.9,0,0,12.79,1.15,173.0
2025-09-10,marketplace,SKU_07,83.9,0,0,17.84,6.79,172.0
2025-09-11,marketplace,SKU_07,83.9,0,0,18.58,0.0,152.0
2025-09-12,marketplace,SKU_07,83.9,0,0,14.41,4.55,129.0
2025-09-13,marketplace,SKU_07,83.9,0,0,15.06,4.77,117.0
2025-09-14,marketplace,SKU_07,83.9,0,0,13.96,7.07,115.0
2025-09-15,marketplace,SKU_07,83.9,0,0,17.65,7.2,138.0
2025-09-16,marketplace,SKU_07,83.9,1,0,15.1,2.0,207.0
2025-09-17,marketplace,SKU_07,83.9,0,0,14.53,3.83,172.0
2025-09-18,marketplace,SKU_07,83.9,0,0,16.05,4.63,150.0
2025-09-19,marketplace,SKU_07,83.9,0,0,15.91,5.89,128.0
2025-09-20,marketplace,SKU_07,83.9,0,0,15.89,6.61,113.0
2025-09-21,marketplace,SKU_07,83.9,0,0,13.76,0.0,135.0
2025-09-22,marketplace,SKU_07,83.9,0,0,17.41,3.19,136.0
2025-09-23,marketplace,SKU_07,83.9,0,0,14.92,4.48,167.0
2025-09-24,marketplace,SKU_07,83.9,0,0,14.33,6.0,176.0
2025-09-25,marketplace,SKU_07,83.9,0,0,13.56,5.52,157.0
2025-09-26,marketplace,SKU_07,83.9,1,0,16.95,8.36,170.0
2025-09-27,marketplace,SKU_07,83.9,0,0,14.87,8.09,117.0
2025-09-28,marketplace,SKU_07,83.9,0,0,15.6,6.44,123.0
2025-09-29,marketplace,SKU_07,83.9,0,0,15.3,5.21,150.0
2025-09-30,marketplace,SKU_07,83.9,0,0,16.63,4.84,174.0
2025-10-01,marketplace,SKU_07,84.13,0,0,13.23,3.03,177.0
2025-10-02,marketplace,SKU_07,84.13,0,0,14.39,4.08,153.0
2025-10-03,marketplace,SKU_07,84.13,0,0,17.25,8.93,134.0
2025-10-04,marketplace,SKU_07,84.13,0,0,17.29,12.08,117.0
2025-10-05,marketplace,SKU_07,84.13,1,0,19.85,5.16,170.0
2025-10-06,marketplace,SKU_07,84.13,0,0,17.75,3.78,152.0
2025-10-07,marketplace,SKU_07,84.13,0,0,15.91,6.37,172.0
2025-10-08,marketplace,SKU_07,84.13,0,0,19.83,7.62,170.0
2025-10-09,marketplace,SKU_07,84.13,0,0,14.16,5.1,161.0
2025-10-10,marketplace,SKU_07,84.13,0,0,13.18,6.17,138.0
2025-10-11,marketplace,SKU_07,84.13,0,0,16.23,8.98,128.0
2025-10-12,marketplace,SKU_07,84.13,0,1,12.5,9.52,139.0
2025-10-13,marketplace,SKU_07,84.13,0,0,19.61,6.93,153.0
2025-10-14,marketplace,SKU_07,84.13,0,0,16.42,6.31,172.0
2025-10-15,marketplace,SKU_07,84.13,0,0,15.15,8.64,173.0
2025-10-16,marketplace,SKU_07,84.13,0,0,15.47,3.19,166.0
2025-10-17,marketplace,SKU_07,84.13,0,0,19.28,10.98,135.0
2025-10-18,marketplace,SKU_07,84.13,0,0,15.07,9.42,118.0
2025-10-19,marketplace,SKU_07,84.13,1,0,13.63,7.6,159.0
2025-10-20,marketplace,SKU_07,84.13,0,0,14.66,9.19,145.0
2025-10-21,marketplace,SKU_07,84.13,0,0,15.3,9.57,170.0
2025-10-22,marketplace,SKU_07,84.13,0,0,14.54,5.33,176.0
2025-10-23,marketplace,SKU_07,84.13,0,0,17.63,6.51,160.0
2025-10-24,marketplace,SKU_07,84.13,0,0,15.74,10.62,135.0
2025-10-25,marketplace,SKU_07,84.13,0,0,14.46,10.45,116.0
2025-10-26,marketplace,SKU_07,84.13,0,0,14.73,9.38,126.0
2025-10-27,marketplace,SKU_07,84.13,0,0,17.88,9.42,147.0
2025-10-28,marketplace,SKU_07,84.13,0,0,19.97,10.4,175.0
2025-10-29,marketplace,SKU_07,84.13,0,0,15.41,9.29,176.0
2025-10-30,marketplace,SKU_07,84.13,0,0,20.13,8.85,168.0
2025-10-31,marketplace,SKU_07,84.13,0,0,18.25,10.93,148.0
2025-11-01,marketplace,SKU_07,84.75,0,0,17.42,9.49,125.0
2025-11-02,marketplace,SKU_07,84.75,0,1,14.95,8.06,157.0
2025-11-03,marketplace,SKU_07,84.75,0,0,15.72,6.61,164.0
2025-11-04,marketplace,SKU_07,84.75,1,0,14.6,13.94,212.0
2025-11-05,marketplace,SKU_07,84.75,0,0,14.55,9.54,181.0
2025-11-06,marketplace,SKU_07,84.75,0,0,16.31,6.58,165.0
2025-11-07,marketplace,SKU_07,84.75,0,0,19.4,11.06,138.0
2025-11-08,marketplace,SKU_07,84.75,1,0,13.6,11.48,162.0
2025-11-09,marketplace,SKU_07,84.75,0,0,15.86,9.75,127.0
2025-11-10,marketplace,SKU_07,84.75,0,0,19.96,9.02,148.0
2025-11-11,marketplace,SKU_07,84.75,0,0,15.91,7.37,176.0
2025-11-12,marketplace,SKU_07,84.75,0,0,17.12,11.12,184.0
2025-11-13,marketplace,SKU_07,84.75,0,0,15.94,7.15,170.0
2025-11-14,marketplace,SKU_07,84.75,0,0,19.72,12.23,141.0
2025-11-15,marketplace,SKU_07,84.75,0,1,17.02,10.06,145.0
2025-11-16,marketplace,SKU_07,84.75,1,0,17.42,7.61,169.0
2025-11-17,marketplace,SKU_07,84.75,1,0,17.27,6.91,211.0
2025-11-18,marketplace,SKU_07,84.75,1,0,18.62,12.81,229.0
2025-11-19,marketplace,SKU_07,84.75,0,0,16.98,8.14,192.0
2025-11-20,marketplace,SKU_07,84.75,0,0,16.87,11.24,163.0
2025-11-21,marketplace,SKU_07,84.75,0,0,23.21,9.56,147.0
2025-11-22,marketplace,SKU_07,84.75,0,0,16.69,12.03,125.0
2025-11-23,marketplace,SKU_07,84.75,1,0,21.32,7.24,179.0
2025-11-24,marketplace,SKU_07,84.75,0,0,20.49,9.78,158.0
2025-11-25,marketplace,SKU_07,84.75,0,0,15.35,10.91,176.0
2025-11-26,marketplace,SKU_07,84.75,0,0,18.99,10.93,185.0
2025-11-27,marketplace,SKU_07,84.75,0,0,16.56,9.53,177.0
2025-11-28,marketplace,SKU_07,84.75,0,0,20.75,14.41,141.0
2025-11-29,marketplace,SKU_07,84.75,0,0,19.79,11.31,131.0
2025-11-30,marketplace,SKU_07,84.75,0,0,21.07,10.53,132.0
2025-12-01,marketplace,SKU_07,85.61,0,0,23.83,10.52,161.0
2025-12-02,marketplace,SKU_07,85.61,1,0,23.95,13.62,233.0
2025-12-03,marketplace,SKU_07,85.61,0,0,16.87,10.16,185.0
2025-12-04,marketplace,SKU_07,85.61,0,0,21.23,13.77,166.0
2025-12-05,marketplace,SKU_07,85.61,0,0,17.34,12.47,136.0
2025-12-06,marketplace,SKU_07,85.61,1,0,19.4,9.18,168.0
2025-12-07,marketplace,SKU_07,85.61,0,0,19.0,10.11,127.0
2025-12-08,marketplace,SKU_07,85.61,0,0,18.26,12.05,163.0
2025-12-09,marketplace,SKU_07,85.61,0,0,20.76,12.83,184.0
2025-12-10,marketplace,SKU_07,85.61,0,0,18.42,10.04,188.0
2025-12-11,marketplace,SKU_07,85.61,0,0,18.36,8.11,170.0
2025-12-12,marketplace,SKU_07,85.61,0,0,21.31,7.1,144.0
2025-12-13,marketplace,SKU_07,85.61,1,0,17.89,8.7,164.0
2025-12-14,marketplace,SKU_07,85.61,0,0,20.59,10.82,135.0
2025-12-15,marketplace,SKU_07,85.61,0,0,21.78,15.38,151.0
2025-12-16,marketplace,SKU_07,85.61,0,0,22.82,12.62,182.0
2025-12-17,marketplace,SKU_07,85.61,0,0,20.29,14.75,186.0
2025-12-18,marketplace,SKU_07,85.61,0,0,20.81,7.95,175.0
2025-12-19,marketplace,SKU_07,85.61,0,0,23.29,8.72,147.0
2025-12-20,marketplace,SKU_07,85.61,0,0,18.28,8.57,143.0
2025-12-21,marketplace,SKU_07,85.61,0,0,24.08,7.89,135.0
2025-12-22,marketplace,SKU_07,85.61,0,0,23.06,12.17,162.0
2025-12-23,marketplace,SKU_07,85.61,0,0,22.12,12.49,182.0
2025-12-24,marketplace,SKU_07,85.61,0,0,22.3,14.86,191.0
2025-12-25,marketplace,SKU_07,85.61,0,1,18.58,12.91,196.0
2025-12-26,marketplace,SKU_07,85.61,0,0,24.49,9.6,145.0
2025-12-27,marketplace,SKU_07,85.61,0,0,24.29,12.46,129.0
2025-12-28,marketplace,SKU_07,85.61,0,0,23.12,15.8,136.0
2025-12-29,marketplace,SKU_07,85.61,0,0,24.47,11.62,160.0
2025-12-30,marketplace,SKU_07,85.61,0,0,24.49,11.84,185.0
2025-12-31,marketplace,SKU_07,85.61,0,0,26.17,12.13,192.0
2022-01-01,marketplace,SKU_08,395.51,0,1,23.02,12.91,205.0
2022-01-02,marketplace,SKU_08,395.51,0,0,22.84,13.57,189.0
2022-01-03,marketplace,SKU_08,395.51,0,0,23.77,13.73,226.0
2022-01-04,marketplace,SKU_08,395.51,0,0,24.47,13.3,261.0
2022-01-05,marketplace,SKU_08,395.51,0,0,23.56,12.42,284.0
2022-01-06,marketplace,SKU_08,395.51,0,0,24.9,17.27,244.0
2022-01-07,marketplace,SKU_08,395.51,0,0,25.57,11.68,204.0
2022-01-08,marketplace,SKU_08,395.51,0,0,23.01,8.71,180.0
2022-01-09,marketplace,SKU_08,395.51,0,0,28.2,14.66,185.0
2022-01-10,marketplace,SKU_08,395.51,0,0,22.96,10.16,231.0
2022-01-11,marketplace,SKU_08,395.51,0,0,23.15,9.61,270.0
2022-01-12,marketplace,SKU_08,395.51,0,0,23.41,15.49,279.0
2022-01-13,marketplace,SKU_08,395.51,0,0,24.97,10.3,251.0
2022-01-14,marketplace,SKU_08,395.51,1,0,22.09,10.9,262.0
2022-01-15,marketplace,SKU_08,395.51,0,0,27.31,15.02,175.0
2022-01-16,marketplace,SKU_08,395.51,0,0,23.35,15.64,184.0
2022-01-17,marketplace,SKU_08,395.51,0,0,27.0,12.32,232.0
2022-01-18,marketplace,SKU_08,395.51,0,0,24.75,11.05,270.0
2022-01-19,marketplace,SKU_08,395.51,0,0,25.98,15.83,274.0
2022-01-20,marketplace,SKU_08,395.51,0,0,24.68,10.11,250.0
2022-01-21,marketplace,SKU_08,395.51,0,0,24.98,7.69,207.0
2022-01-22,marketplace,SKU_08,395.51,1,0,29.15,9.88,230.0
2022-01-23,marketplace,SKU_08,395.51,0,0,25.04,7.66,195.0
2022-01-24,marketplace,SKU_08,395.51,0,0,25.3,11.03,226.0
2022-01-25,marketplace,SKU_08,395.51,0,0,24.86,14.87,268.0
2022-01-26,marketplace,SKU_08,395.51,0,0,25.15,13.58,273.0
2022-01-27,marketplace,SKU_08,395.51,0,0,30.83,9.4,249.0
2022-01-28,marketplace,SKU_08,395.51,0,0,25.47,13.02,196.0
2022-01-29,marketplace,SKU_08,395.51,0,0,25.39,10.62,169.0
2022-01-30,marketplace,SKU_08,395.51,0,0,25.9,11.13,192.0
2022-01-31,marketplace,SKU_08,395.51,0,0,24.89,10.88,227.0
2022-02-01,marketplace,SKU_08,398.38,0,0,27.41,9.07,268.0
2022-02-02,marketplace,SKU_08,398.38,0,0,28.16,13.61,267.0
2022-02-03,marketplace,SKU_08,398.38,0,0,25.71,11.52,245.0
2022-02-04,marketplace,SKU_08,398.38,0,0,28.51,8.58,203.0
2022-02-05,marketplace,SKU_08,398.38,0,0,27.69,14.09,175.0
2022-02-06,marketplace,SKU_08,398.38,0,0,25.43,10.88,180.0
2022-02-07,marketplace,SKU_08,398.38,0,0,23.94,7.92,228.0
2022-02-08,marketplace,SKU_08,398.38,0,0,26.37,11.8,260.0
2022-02-09,marketplace,SKU_08,398.38,0,0,27.68,11.12,273.0
2022-02-10,marketplace,SKU_08,398.38,0,0,24.91,10.51,246.0
2022-02-11,marketplace,SKU_08,398.38,0,0,26.42,7.6,209.0
2022-02-12,marketplace,SKU_08,398.38,0,0,27.78,8.17,176.0
2022-02-13,marketplace,SKU_08,398.38,0,0,24.65,12.35,184.0
2022-02-14,marketplace,SKU_08,398.38,0,0,29.28,10.62,229.0
2022-02-15,marketplace,SKU_08,398.38,0,0,26.25,10.21,262.0
2022-02-16,marketplace,SKU_08,398.38,0,0,29.26,11.54,266.0
2022-02-17,marketplace,SKU_08,398.38,0,0,28.7,7.68,247.0
2022-02-18,marketplace,SKU_08,398.38,0,0,31.15,13.3,195.0
2022-02-19,marketplace,SKU_08,398.38,0,0,29.07,8.65,180.0
2022-02-20,marketplace,SKU_08,398.38,0,0,29.28,7.51,189.0
2022-02-21,marketplace,SKU_08,398.38,0,0,28.35,6.53,221.0
2022-02-22,marketplace,SKU_08,398.38,0,0,25.84,10.73,256.0
2022-02-23,marketplace,SKU_08,398.38,0,0,26.89,10.3,277.0
2022-02-24,marketplace,SKU_08,398.38,0,0,30.34,10.17,241.0
2022-02-25,marketplace,SKU_08,398.38,0,0,28.19,9.81,199.0
2022-02-26,marketplace,SKU_08,398.38,1,0,27.69,8.95,222.0
2022-02-27,marketplace,SKU_08,398.38,0,0,29.86,15.71,183.0
2022-02-28,marketplace,SKU_08,398.38,0,0,31.32,10.27,222.0
2022-03-01,marketplace,SKU_08,399.43,0,0,28.44,7.88,253.0
2022-03-02,marketplace,SKU_08,399.43,0,0,28.72,9.62,265.0
2022-03-03,marketplace,SKU_08,399.43,0,0,30.03,10.47,242.0
2022-03-04,marketplace,SKU_08,399.43,1,0,30.58,4.85,254.0
2022-03-05,marketplace,SKU_08,399.43,0,0,32.54,11.21,170.0
2022-03-06,marketplace,SKU_08,399.43,0,0,25.4,6.09,185.0
2022-03-07,marketplace,SKU_08,399.43,0,0,28.65,11.77,226.0
2022-03-08,marketplace,SKU_08,399.43,0,0,27.17,10.01,253.0
2022-03-09,marketplace,SKU_08,399.43,1,0,29.33,6.58,335.0
2022-03-10,marketplace,SKU_08,399.43,0,0,29.88,9.11,235.0
2022-03-11,marketplace,SKU_08,399.43,0,0,32.03,4.33,207.0
2022-03-12,marketplace,SKU_08,399.43,0,0,31.56,5.62,172.0
2022-03-13,marketplace,SKU_08,399.43,0,0,27.55,6.41,183.0
2022-03-14,marketplace,SKU_08,399.43,0,0,31.59,6.35,213.0
2022-03-15,marketplace,SKU_08,399.43,0,0,30.7,6.17,258.0
2022-03-16,marketplace,SKU_08,399.43,0,0,31.87,7.91,266.0
2022-03-17,marketplace,SKU_08,399.43,0,0,26.86,4.79,240.0
2022-03-18,marketplace,SKU_08,399.43,0,0,28.99,10.32,192.0
2022-03-19,marketplace,SKU_08,399.43,0,0,27.4,10.29,162.0
2022-03-20,marketplace,SKU_08,399.43,0,0,28.68,10.29,174.0
2022-03-21,marketplace,SKU_08,399.43,0,0,28.88,8.24,213.0
2022-03-22,marketplace,SKU_08,399.43,0,0,29.01,3.96,247.0
2022-03-23,marketplace,SKU_08,399.43,0,0,28.84,2.11,258.0
2022-03-24,marketplace,SKU_08,399.43,0,0,29.79,6.44,239.0
2022-03-25,marketplace,SKU_08,399.43,0,0,32.15,5.92,188.0
2022-03-26,marketplace,SKU_08,399.43,0,0,29.62,9.63,173.0
2022-03-27,marketplace,SKU_08,399.43,0,0,26.39,6.91,179.0
2022-03-28,marketplace,SKU_08,399.43,0,0,28.44,1.35,216.0
2022-03-29,marketplace,SKU_08,399.43,0,0,30.75,4.65,247.0
2022-03-30,marketplace,SKU_08,399.43,0,0,31.71,5.15,258.0
2022-03-31,marketplace,SKU_08,399.43,0,0,32.73,7.03,231.0
2022-04-01,marketplace,SKU_08,398.38,0,0,31.62,6.24,195.0
2022-04-02,marketplace,SKU_08,398.38,0,0,30.16,2.5,173.0
2022-04-03,marketplace,SKU_08,398.38,0,0,30.12,5.79,171.0
2022-04-04,marketplace,SKU_08,398.38,0,0,28.46,5.25,200.0
2022-04-05,marketplace,SKU_08,398.38,0,0,29.84,7.37,252.0
2022-04-06,marketplace,SKU_08,398.38,0,0,31.59,6.01,250.0
2022-04-07,marketplace,SKU_08,398.38,1,0,30.03,1.92,295.0
2022-04-08,marketplace,SKU_08,398.38,0,0,29.47,4.81,194.0
2022-04-09,marketplace,SKU_08,398.38,0,0,26.68,8.97,153.0
2022-04-10,marketplace,SKU_08,398.38,0,0,29.53,4.69,168.0
2022-04-11,marketplace,SKU_08,398.38,0,0,32.71,6.44,203.0
2022-04-12,marketplace,SKU_08,398.38,0,0,34.48,4.24,240.0
2022-04-13,marketplace,SKU_08,398.38,0,0,31.99,4.98,251.0
2022-04-14,marketplace,SKU_08,398.38,0,0,31.02,3.29,235.0
2022-04-15,marketplace,SKU_08,398.38,0,0,32.62,7.2,184.0
2022-04-16,marketplace,SKU_08,398.38,1,0,31.84,0.63,204.0
2022-04-17,marketplace,SKU_08,398.38,0,0,28.61,5.22,165.0
2022-04-18,marketplace,SKU_08,398.38,0,0,26.7,6.69,201.0
2022-04-19,marketplace,SKU_08,398.38,0,0,27.93,4.93,235.0
2022-04-20,marketplace,SKU_08,398.38,0,0,31.23,5.36,249.0
2022-04-21,marketplace,SKU_08,398.38,1,1,27.61,6.01,324.0
2022-04-22,marketplace,SKU_08,398.38,1,0,30.24,4.09,237.0
2022-04-23,marketplace,SKU_08,398.38,0,0,29.6,5.82,150.0
2022-04-24,marketplace,SKU_08,398.38,0,0,31.3,4.48,164.0
2022-04-25,marketplace,SKU_08,398.38,0,0,26.34,6.27,204.0
2022-04-26,marketplace,SKU_08,398.38,0,0,25.66,5.82,235.0
2022-04-27,marketplace,SKU_08,398.38,0,0,29.49,2.03,243.0
2022-04-28,marketplace,SKU_08,398.38,0,0,30.56,2.34,216.0
2022-04-29,marketplace,SKU_08,398.38,0,0,29.18,3.33,181.0
2022-04-30,marketplace,SKU_08,398.38,1,0,24.12,8.66,187.0
2022-05-01,marketplace,SKU_08,395.51,1,1,31.06,4.97,231.0
2022-05-02,marketplace,SKU_08,395.51,1,0,29.52,2.1,254.0
2022-05-03,marketplace,SKU_08,395.51,0,0,25.54,1.64,233.0
2022-05-04,marketplace,SKU_08,395.51,0,0,28.97,0.0,242.0
2022-05-05,marketplace,SKU_08,395.51,0,0,28.42,5.01,227.0
2022-05-06,marketplace,SKU_08,395.51,0,0,26.86,4.65,176.0
2022-05-07,marketplace,SKU_08,395.51,1,0,29.35,5.14,199.0
2022-05-08,marketplace,SKU_08,395.51,0,0,29.19,2.63,159.0
2022-05-09,marketplace,SKU_08,395.51,0,0,29.84,4.83,193.0
2022-05-10,marketplace,SKU_08,395.51,0,0,28.96,0.0,236.0
2022-05-11,marketplace,SKU_08,395.51,0,0,27.43,0.0,238.0
2022-05-12,marketplace,SKU_08,395.51,0,0,29.26,6.29,209.0
2022-05-13,marketplace,SKU_08,395.51,0,0,26.41,0.32,171.0
2022-05-14,marketplace,SKU_08,395.51,0,0,29.94,1.31,155.0
2022-05-15,marketplace,SKU_08,395.51,0,0,29.0,1.4,166.0
2022-05-16,marketplace,SKU_08,395.51,0,0,28.47,0.0,193.0
2022-05-17,marketplace,SKU_08,395.51,0,0,29.74,2.76,228.0
2022-05-18,marketplace,SKU_08,395.51,0,0,26.99,0.53,231.0
2022-05-19,marketplace,SKU_08,395.51,0,0,27.97,3.76,206.0
2022-05-20,marketplace,SKU_08,395.51,0,0,28.73,0.45,167.0
2022-05-21,marketplace,SKU_08,395.51,0,0,29.38,2.89,147.0
2022-05-22,marketplace,SKU_08,395.51,1,0,25.5,2.48,210.0
2022-05-23,marketplace,SKU_08,395.51,0,0,28.55,0.0,195.0
2022-05-24,marketplace,SKU_08,395.51,0,0,28.55,3.76,220.0
2022-05-25,marketplace,SKU_08,395.51,0,0,26.45,0.0,235.0
2022-05-26,marketplace,SKU_08,395.51,0,0,21.53,2.44,207.0
2022-05-27,marketplace,SKU_08,395.51,0,0,27.49,1.63,175.0
2022-05-28,marketplace,SKU_08,395.51,1,0,27.51,0.17,183.0
2022-05-29,marketplace,SKU_08,395.51,0,0,27.32,0.0,161.0
2022-05-30,marketplace,SKU_08,395.51,0,0,26.08,0.43,186.0
2022-05-31,marketplace,SKU_08,395.51,0,0,27.98,0.42,220.0
2022-06-01,marketplace,SKU_08,391.6,0,0,27.49,1.8,232.0
2022-06-02,marketplace,SKU_08,391.6,0,0,27.55,0.0,204.0
2022-06-03,marketplace,SKU_08,391.6,0,0,24.17,0.0,174.0
2022-06-04,marketplace,SKU_08,391.6,0,0,27.54,0.0,148.0
2022-06-05,marketplace,SKU_08,391.6,0,0,26.85,0.0,158.0
2022-06-06,marketplace,SKU_08,391.6,0,0,26.43,2.41,185.0
2022-06-07,marketplace,SKU_08,391.6,1,0,24.47,1.53,285.0
2022-06-08,marketplace,SKU_08,391.6,0,0,25.06,0.0,231.0
2022-06-09,marketplace,SKU_08,391.6,0,0,27.57,0.55,200.0
2022-06-10,marketplace,SKU_08,391.6,0,0,24.17,2.24,176.0
2022-06-11,marketplace,SKU_08,391.6,0,0,28.57,0.01,150.0
2022-06-12,marketplace,SKU_08,391.6,0,0,24.42,0.43,153.0
2022-06-13,marketplace,SKU_08,391.6,0,0,25.98,1.41,184.0
2022-06-14,marketplace,SKU_08,391.6,0,0,25.02,0.69,227.0
2022-06-15,marketplace,SKU_08,391.6,0,0,29.95,7.96,220.0
2022-06-16,marketplace,SKU_08,391.6,0,0,23.43,2.19,207.0
2022-06-17,marketplace,SKU_08,391.6,0,0,25.79,2.78,170.0
2022-06-18,marketplace,SKU_08,391.6,1,0,24.09,2.1,187.0
2022-06-19,marketplace,SKU_08,391.6,0,0,25.08,0.0,153.0
2022-06-20,marketplace,SKU_08,391.6,0,0,23.5,3.87,186.0
2022-06-21,marketplace,SKU_08,391.6,1,0,24.16,1.48,272.0
2022-06-22,marketplace,SKU_08,391.6,0,0,26.08,0.86,232.0
2022-06-23,marketplace,SKU_08,391.6,0,0,22.62,0.69,195.0
2022-06-24,marketplace,SKU_08,391.6,0,0,22.94,0.0,169.0
2022-06-25,marketplace,SKU_08,391.6,0,0,24.98,1.44,142.0
2022-06-26,marketplace,SKU_08,391.6,0,0,24.47,0.0,160.0
2022-06-27,marketplace,SKU_08,391.6,0,0,23.29,0.0,193.0
2022-06-28,marketplace,SKU_08,391.6,0,0,24.62,0.0,224.0
2022-06-29,marketplace,SKU_08,391.6,0,0,21.67,1.04,229.0
2022-06-30,marketplace,SKU_08,391.6,0,0,25.13,2.66,206.0
2022-07-01,marketplace,SKU_08,387.68,0,0,23.94,0.0,175.0
2022-07-02,marketplace,SKU_08,387.68,0,0,22.92,0.0,157.0
2022-07-03,marketplace,SKU_08,387.68,0,0,19.11,4.18,153.0
2022-07-04,marketplace,SKU_08,387.68,0,0,20.96,0.0,186.0
2022-07-05,marketplace,SKU_08,387.68,0,0,21.52,0.0,219.0
2022-07-06,marketplace,SKU_08,387.68,0,0,22.71,1.56,227.0
2022-07-07,marketplace,SKU_08,387.68,0,0,20.39,2.06,205.0
2022-07-08,marketplace,SKU_08,387.68,0,0,20.92,1.96,166.0
2022-07-09,marketplace,SKU_08,387.68,0,0,25.01,2.24,152.0
2022-07-10,marketplace,SKU_08,387.68,0,0,22.05,0.0,149.0
2022-07-11,marketplace,SKU_08,387.68,0,0,23.73,0.67,187.0
2022-07-12,marketplace,SKU_08,387.68,0,0,24.2,1.06,218.0
2022-07-13,marketplace,SKU_08,387.68,0,0,21.98,1.97,222.0
2022-07-14,marketplace,SKU_08,387.68,0,0,22.5,0.0,198.0
2022-07-15,marketplace,SKU_08,387.68,0,0,20.87,0.0,169.0
2022-07-16,marketplace,SKU_08,387.68,0,0,23.01,0.0,155.0
2022-07-17,marketplace,SKU_08,387.68,0,0,20.55,3.07,159.0
2022-07-18,marketplace,SKU_08,387.68,0,0,22.65,2.16,192.0
2022-07-19,marketplace,SKU_08,387.68,0,0,20.79,0.0,229.0
2022-07-20,marketplace,SKU_08,387.68,0,0,26.2,0.8,228.0
2022-07-21,marketplace,SKU_08,387.68,0,0,19.47,0.35,208.0
2022-07-22,marketplace,SKU_08,387.68,0,0,21.38,1.17,167.0
2022-07-23,marketplace,SKU_08,387.68,0,0,18.01,0.0,152.0
2022-07-24,marketplace,SKU_08,387.68,0,0,16.98,3.35,156.0
2022-07-25,marketplace,SKU_08,387.68,0,0,18.36,0.46,193.0
2022-07-26,marketplace,SKU_08,387.68,0,0,17.51,2.51,229.0
2022-07-27,marketplace,SKU_08,387.68,0,0,20.14,4.13,228.0
2022-07-28,marketplace,SKU_08,387.68,0,0,21.5,4.34,204.0
2022-07-29,marketplace,SKU_08,387.68,0,0,19.69,2.51,172.0
2022-07-30,marketplace,SKU_08,387.68,0,0,17.36,0.0,150.0
2022-07-31,marketplace,SKU_08,387.68,0,0,18.99,0.29,160.0
2022-08-01,marketplace,SKU_08,384.81,0,0,18.47,5.18,184.0
2022-08-02,marketplace,SKU_08,384.81,0,0,18.11,2.1,228.0
2022-08-03,marketplace,SKU_08,384.81,0,0,20.88,1.89,235.0
2022-08-04,marketplace,SKU_08,384.81,0,0,19.78,2.8,207.0
2022-08-05,marketplace,SKU_08,384.81,0,0,19.02,1.78,166.0
2022-08-06,marketplace,SKU_08,384.81,0,0,22.63,0.0,149.0
2022-08-07,marketplace,SKU_08,384.81,0,0,16.92,7.59,159.0
2022-08-08,marketplace,SKU_08,384.81,0,0,19.07,0.0,188.0
2022-08-09,marketplace,SKU_08,384.81,0,0,19.57,0.0,226.0
2022-08-10,marketplace,SKU_08,384.81,1,0,18.22,1.27,287.0
2022-08-11,marketplace,SKU_08,384.81,1,0,19.88,3.9,259.0
2022-08-12,marketplace,SKU_08,384.81,0,0,17.66,1.95,177.0
2022-08-13,marketplace,SKU_08,384.81,0,0,19.98,0.0,150.0
2022-08-14,marketplace,SKU_08,384.81,0,0,17.93,1.56,159.0
2022-08-15,marketplace,SKU_08,384.81,0,0,20.59,0.0,189.0
2022-08-16,marketplace,SKU_08,384.81,0,0,19.1,0.85,230.0
